that year thomas maffy now president of the massachusetts bar association was hennessy law clerk	1 0 1 1 1 1 0 0 1 1 0 0 1 1 0
that many observers wonder why harshbarger wants to upset the democratic applecart this time around	0 1 1 1 0 1 1 0 1 0 1 1 1 0 1
it may be appropriate to charge levy with drunk driving says gertner but it unconstitutional to also charge her	0 1 0 1 0 1 1 0 1 1 0 1 0 0 1 0 1 0 0
mayor worked on the study with catherine krupnik a lecturer at harvard graduate school of education	1 1 0 0 1 0 1 1 0 1 0 1 1 0 0 1
both candidates are young both <UNK> the party <UNK> <UNK> and support abortion rights	1 0 0 1 1 1 0 0 1 1 0 1 1 0
kelly could not be reached for comment but in one piece he said it is almost inconceivable that hill phantom would be playing a four thousand seat theater like the wang without the success of webber phantom	1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 0 0 0 1 0 1 0 0 1 0 0 1 1 0 0 0 1 0
she agrees with mary conroy	0 1 0 0 1
during the remainder of his administration and one of the toughest	0 0 1 0 0 1 0 1 0 0 1
because of such fears many chinese students say they will stay in the west until the situation at home improves	1 0 0 1 1 1 0 1 0 0 1 0 0 0 0 0 1 0 1 1
give him no choice but to <UNK> levy for motor vehicle homicide	1 0 1 1 0 0 1 1 0 1 1 1
still zisk applauds voter	1 1 1 1
and where theyll live in the meantime	0 1 0 1 0 0 1
state officials say about a quarter of all those arrested for drunken drivers are repeat offenders they say the per se clause will get those people off the road sooner	1 1 1 1 0 1 0 0 0 1 0 1 1 1 1 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1
but the initiative process worries beard and other political scientists	0 0 1 1 1 1 0 1 0 0
these days hamlin says she turning away applicants	1 1 1 1 1 1 1 0
during the pro-democracy protests and subsequent tiananmen square massacre in china this spring chinese students in this country became familiar media commentators	1 0 1 1 0 1 1 0 1 0 1 0 1 1 1 0 1 0 1 1 1 1
wbur margo melnicove reports	1 1 1 1
applauds <UNK> prep schools can do to help <UNK> the way	0 1 1 0 0 1 0 1 0 0 1
but harshbarger says the case has nothing to do with abortion or his political ambitions	0 1 1 0 1 0 1 0 0 0 1 0 0 1 1
which led to a class action	0 1 0 0 1 0
and in fact the state is not planning on putting more police on the road	1 0 1 0 1 0 1 1 0 1 0 1 0 0 1
as did condoms thrown their way	0 0 1 0 0 1
which require them to return to china for two years before they can even apply for us residency	0 1 1 0 1 0 1 0 1 1 1 0 0 1 1 0 0 1
of everyone interviewed for this report alice moore had the most time to learn to cope with her loss	0 1 1 0 1 1 1 1 0 0 1 0 0 1 0 1 0 0 1
on <UNK> <UNK> <UNK> a <UNK> <UNK> <UNK> and <UNK> all familiar but with an unusual design	1 1 1 1 0 1 1 0 0 1 1 1 0 1 0 1 1
to protect the public safety and <UNK> the quality of life federal and state budget cuts have created a public service crisis he said with drug treatment and law enforcement only two of the	0 1 0 0 1 0 1 0 1 0 1 1 0 1 1 0 0 1 0 1 1 1 0 1 0 1 1 0 1 0 0 1 0 0
the device is attached to a plastic wristband it looks like a watch it functions like an electronic probation officer	0 1 0 1 0 0 1 1 0 1 0 0 1 0 1 0 0 1 1 0
the man who directed the successful effort last election to get the mandatory seat belt law stripped from the law books	0 1 0 1 0 1 1 1 1 0 0 0 1 1 0 0 1 0 0 1 0
the defense argued that gilchrist who is black suffers from ongoing racial paranoia and that losing the job of his dreams sent gilchrist into an uncontrollable frenzy	0 1 1 0 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 0 1 0 1 0 0 1 1
where citizens can enact laws by plebiscite	0 1 0 0 1 0 1
mayor ray flynn called upon police school church and civic leaders recently to wage an all-out informational campaign on ice a new drug that expected to show up in boston soon	1 1 1 1 1 1 1 1 0 1 0 1 0 1 0 1 1 0 0 1 0 1 1 0 1 0 1 0 0 1 1
the plan was endorsed last fall by the adolescent issues task force set up by the superintendent of schools	0 0 0 1 1 1 0 0 1 1 1 0 0 0 0 0 1 0 1
were <UNK> as having <UNK> <UNK> aids	0 1 0 0 1 0 1
institute director	1 1
kevin kiley is president of the truckers trade group massachusetts motor transportation association	1 1 0 1 0 0 1 1 0 1 1 1 1
a decade ago there were three reported aids cases in massachusetts now there are three thousand	0 1 0 1 0 1 0 1 0 0 1 1 0 0 0 1
and for a safe place to get birth control	0 0 0 1 1 0 1 1 0
rest in peace	1 0 1
meanwhile cushing academy sponsors a six week junior high summer school there	1 1 1 0 0 1 0 0 0 1 0 0
chants of shame shame greeted worshippers leaving the church	1 0 1 1 0 1 1 0 0
under the old already tough law first time offenders used to lose their license for thirty days	1 0 1 1 1 0 1 0 1 1 0 1 0 1 0 1 1
where it bound to surface again	0 0 1 0 1 1
her predecessor michael deland	0 1 1 1
weld supports construction of a secondary treatment plant for boston harbor silber thinks there may be a less expensive but just as effective alternative priscilla chapman director of the sierra club new england chapter says environmentally minded voters have a clear choice	1 1 1 0 0 1 1 0 0 1 1 1 1 0 1 0 0 1 1 0 1 0 1 1 1 1 1 0 0 1 0 0 1 0 1 1 1 1 0 0 1 1
the globe hopes the case will be dismissed before the phantom comes to town in early january but the case could drag on well past the shows run	0 1 1 0 1 0 0 1 1 0 0 0 0 1 0 0 1 0 0 1 1 0 0 1 1 0 0 1
state officials say about a quarter of all those arrested for drunken driving are repeat offenders	1 0 1 0 0 1 0 1 0 1 0 1 1 0 1 0
but aids action committee director <UNK> kesler says more <UNK> policies and much more money are needed on all <UNK> from federal <UNK> to cities and towns	0 1 1 0 1 1 1 0 1 1 1 0 1 0 1 0 1 0 1 0 0 1 1 0 1 0 1
and the fact that fifteen percent of inmates who volunteered to be tested are <UNK> with the aids virus the policy <UNK> a second look	0 0 1 0 1 1 0 1 0 1 0 0 1 1 1 0 0 1 0 0 1 1 0 1 1
for the past decade that flame has burned with an intensity unmatched by any other industry	0 0 1 1 1 1 0 1 0 0 1 1 0 1 1 1
see the poll as <UNK> their case others say easier availability of birth control for teenagers	1 0 1 0 1 0 1 1 0 1 1 0 1 0 0 1
he dismisses claims by the phoenix that police downplay the situation	0 1 1 0 0 1 0 1 1 0 0
more than two hundred massachusetts towns would be able to afford new <UNK> treatment plants under legislation that is <UNK> through the state house	0 0 1 0 1 1 0 0 1 0 1 1 1 1 0 1 1 0 0 1 0 0 1 0
under the old already tough law first time offenders used to lose their license for thirty days	0 0 1 1 0 1 1 0 0 1 0 1 0 1 0 1 1
it guarantees support staff a new proposal does not	1 1 1 0 0 1 0 0 1
other lincoln parents worry that the schools are losing their academic edge	1 0 1 1 0 0 1 0 1 0 1 1
sorcee says during the five years he and his wife who is navajo have been at northfield mount herman	0 1 1 0 1 1 1 0 0 1 0 0 1 0 0 0 1 0 1
and a disclaimer distinguishing the show from webber in small type	0 0 1 1 0 0 0 1 0 1 0
they are turbo tax by chip soft and andrew <UNK> tax cut by	0 0 1 0 0 1 0 0 1 0 1 0 0
dispense birth control devices	1 1 0 1
but advocates for undocumented immigrants	0 1 0 1 1
for wbur im margo melnicove	0 1 1 0 1
in washington dc yesterday chinese students marked the fortieth anniversary of their country communist revolution	0 1 1 1 1 1 1 0 1 1 0 0 1 1 1
is that neither have been telling it like it is	0 0 1 0 0 1 0 1 0 1
the prison sentence for a second time offender has now doubled the law is also tougher for vehicular homicide and it cracks down on minors who drink and drive	0 1 1 0 0 1 0 1 0 0 1 0 1 0 1 0 0 1 1 0 0 1 0 0 1 0 1 0 1
reaches the mandatory retirement age of seventy and a successor is expected to be named in march	1 0 1 1 0 0 1 0 0 1 0 1 0 0 1 0 1
computerized phone calls which do everything from selling magazine subscriptions to reminding people about meetings have become the telephone equivalent of junk mail	1 1 0 0 1 0 0 1 1 1 0 1 0 0 1 1 1 0 1 1 0 1 0
they are sixteen or seventeen years old	0 0 1 0 1 0 1
for wbur im margo melnicove	0 1 1 0 1
but state officials are convinced that a problem while they do say breathalizers are one hundred percent accurate they do say they are extremely reliable and if they err at all it on the conservative side the side favorable to the driver	0 1 0 1 1 0 0 1 1 0 1 0 1 0 1 1 0 1 0 1 0 0 0 1 1 0 1 0 0 1 1 0 0 0 1 0 0 1 1 0 0 1
mayor had four different classes	0 0 1 0 0
another possible choice is herbert wilkins a governor sargent appointee and next to hennessy the court most senior member	1 1 1 0 0 1 0 1 1 0 0 1 0 1 0 1 0 1 1
when only the ghost of the phantom remains in the wang center rafters for wbur im andy bowers	0 0 0 1 0 0 0 1 0 0 1 0 1 0 1 1 1 1
in another article he wrote that hordes of people are being suckered in	0 1 0 0 1 0 1 0 0 0 0 1 1
but no matter what the cost school committee member mickey lipsey says you ca put a price on the value	0 0 0 1 0 1 1 0 0 1 1 0 0 1 0 0 1 0 0 1
prothro-stith points out that if school based clinics were established parental permission would be required for students to receive each service offered and that birth control would be only part of a comprehensive program	1 0 1 0 0 1 0 1 1 0 1 1 0 0 1 0 1 0 1 1 0 1 0 0 1 0 0 0 1 1 0 0 1 1
his top choice is rated by bar associations and grilled by the governor executive council	0 1 0 0 1 0 1 0 0 1 0 0 1 1 1
the smithsonian already <UNK> nearly four million dollars from <UNK> denghausen who died a year before her husband	0 1 1 1 0 1 0 1 0 1 0 0 1 0 1 0 0 1
labor and office space were cheap in massachusetts start-up capital and defense department money available and mit expertise nearby digital or dec took off	1 0 1 0 0 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1
now she able to <UNK> her	1 0 1 0 1 0
even though sex among inmates is illegal	1 0 1 0 1 0 1
well now they could lose it for as many as ninety	0 1 0 0 1 0 0 0 1 0 1
taiwanese money could help the group but it might open the fdc up to charges of being a taiwanese pawn	1 1 0 1 0 0 0 0 1 1 0 1 0 0 1 0 1 0 1 1
computerized phone calls which do everything from selling magazine subscriptions to reminding people about meetings have become the telephone equivalent of junk mail	1 1 0 0 0 1 0 1 1 1 0 1 0 0 1 0 0 0 1 1 0 1 1
already road construction companies are going <UNK> and some <UNK> firms are <UNK> out of state	1 1 1 1 0 0 1 1 1 1 1 0 1 1 0 1
task force member mary conroy who directs family life education at saint margarets was one of a few dissenting votes against the endorsement	1 0 0 1 1 0 1 1 1 1 0 0 1 0 1 0 0 1 1 1 1 0 1
esasky sixth inning homer was his first	1 1 0 1 1 0 1
the legislation came complete with a message from the governor to those seeking a little too much comfort and joy this holiday season and beyond	0 1 0 1 0 0 1 0 0 1 0 1 0 0 1 0 1 1 0 1 0 1 1 1 1
not to retreat from these hard won gains	1 0 1 0 0 1 0 1
for wbur im margo melnicove	0 1 1 0 1
jane garvey commissioner of the department of public works admits there is a problem but says there a solution	1 1 1 0 0 1 0 1 1 1 0 1 0 1 0 1 1 0 1
and in fact the state is not planning on putting more police on the road	0 0 1 0 1 0 0 1 0 1 0 1 0 0 1
the state safe roads act is only a few days old but it already facing a challenge	0 1 1 0 0 0 1 0 1 0 1 0 0 1 0 0 1
the boston school committee religious and community leaders have already come to loggerheads over the issue	0 1 1 1 1 0 1 1 0 1 1 0 1 1 0 1
to <UNK> <UNK> <UNK> children by <UNK> <UNK> women to work in high lead areas	0 1 1 1 1 0 1 1 1 0 1 0 1 0 1
if he sticks with tradition dukakis is likely to elevate one of his appointees to chief	0 1 1 0 1 1 0 0 0 1 0 0 1 0 0 1
and the goal was to <UNK> or <UNK> them	0 0 1 0 0 1 0 1 1
and alleged mafia captain mathew guillemetti	0 0 1 1 1 1
one hundred ninety-five of this year twelve-hundred students will be men that up seventy-five from last year and as year number two of co-education at wheaton gets underway two professors have been studying the impact of year number one to see how men have changed the wheaton classroom	0 1 1 0 1 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 0 1 0 1 1 1 0 0 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1
and that just at your arraignment then you still got to face dwi charges at a trial	0 1 0 0 0 1 0 0 1 0 0 1 1 1 0 0 1
although it will allow some prisoners to be released a few months before their sentences are up concerns that may raise public safety are not well founded most county jail inmates did not commit violent crimes theyre in jail for such things as bad checks or stealing those on early release must check in with <UNK> officials fifty times a week according to ash who says about half the contacts for a select group will now be made by the computerized phone calls	1 0 0 1 1 0 0 0 1 0 1 0 1 0 1 1 0 1 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1 0 0 1 0 0 1 0 1 1 0 1 0 0 0 0 1 1 0 1 1 1 0 0 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 1 0
at issue is a codicil to his will bequeathing one million dollars to rockport to replace it obsolete public library provided the town contributes land for a new building or funds to renovate an existing structure	0 1 0 0 1 0 0 1 1 1 0 1 0 1 0 1 0 1 1 1 1 0 1 0 1 0 0 1 0 0 1 0 1 0 1 0
it been known for some time that male students tend to be more <UNK> than their female	0 0 1 0 1 1 0 1 1 1 0 0 0 1 0 0 1
testified that gilchrist is in constant turmoil that he believes people are out to get him because he is black that it does take much to push gilchrist over the edge and that what happened said seymour the day of the shooting	1 0 1 0 0 1 1 0 0 1 1 0 0 0 1 0 1 0 0 1 0 0 1 0 1 0 1 1 1 0 1 0 1 0 1 1 1 0 1 0 0 1
a new committee has been set up to look into the boston police department drug control unit	0 1 1 0 0 1 0 0 1 0 0 1 1 1 1 1 1
have already come to loggerheads over the issue	0 1 1 0 1 1 0 0
differing bills to wave the two year rule have passed the senate and house	1 1 0 1 0 0 0 1 0 1 0 1 0 1
tarantino says because of people physiological differences the breathalizer test will always be inaccurate on about fourteen percent of the population	1 0 1 0 0 1 1 0 1 1 0 1 0 1 0 0 1 0 0 0 1
authorities say ice is perhaps the most dangerous drug ever to hit the streets	1 0 1 0 1 0 0 1 0 1 0 1 0 1
the surveillance system is not that sinister	0 1 1 0 1 0 1
most county jail inmates did not commit violent crimes theyre in jail for such things as bad checks or stealing	1 0 0 1 0 1 1 1 0 0 0 1 0 0 1 0 0 1 0 1
on the other side of the controversy are training directors from several hospitals	0 0 1 1 0 0 1 0 1 0 0 1 1
for hennessy it was another step along a distinguished career that began as a trial lawyer	0 1 0 0 1 1 0 0 1 1 0 1 0 0 1 0
it as <UNK> to turning around the city troubled school system	1 0 1 1 0 1 1 0 1 1 1
for wbur im margo melnicove	0 1 1 0 1
he does identify with people who are born deaf who have created their own community and language	0 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1
gertner says the state supreme court ruling involved the case of a third party whose car hit a pregnant pedestrian killing her fetus	1 1 0 1 1 1 1 1 0 1 0 0 1 1 0 1 0 0 1 1 1 0 1
but glenn rifkin of computer world says more fundamental problems plague massachusetts computer industry	0 1 1 0 1 0 1 1 1 1 1 1 1 0
hennessy is the sjc thirty-second chief justice holding the court system on the course he has set and plotting it future agenda wo be an easy job for his successor	1 0 0 1 1 0 1 1 0 1 0 0 0 1 0 0 0 0 1 0 1 0 1 1 0 1 1 0 1 1
canada and several european nations have been quicker to grant them residency	1 0 1 1 1 0 0 1 0 0 0 1
started the clean-up of boston harbor	1 0 1 0 1 1
boston phoenix reporter rick kahn says top city hall and police officials	1 1 1 0 1 0 1 0 1 0 1 0
the rapidly changing technology and market conditions are squeezing profit margins and making the future uncertain william pedusca	0 1 1 1 0 1 0 0 1 1 0 0 1 0 1 1 1 1
and one of the toughest as wbur margo melnicove reports hennessy will be a hard act to follow	1 0 0 0 1 0 1 1 1 1 1 0 0 0 1 0 0 1
usually the jnc refers three nominees to the governor his top choice is rated by bar associations and grilled by the governor executive council	1 0 1 0 1 0 0 0 1 0 1 0 0 1 0 1 0 0 1 0 0 1 1 0
doctor maria patero heads the residence union	1 1 1 1 0 1 1
the author of more than eight hundred state supreme court opinions hennessy is widely respected for his legal scholarship	0 1 0 1 0 1 1 1 1 0 1 1 0 1 1 0 0 1 1
as well as their own pain carol stuart family launched a foundation to provide college scholarships for mission hill residents	0 1 0 0 0 1 1 0 1 0 0 1 0 0 1 1 0 0 0 1
being against clt they say does automatically make silber pro-environment they say the only true environmentalist in the gubernatorial race	1 1 1 0 0 1 1 0 1 1 1 0 0 1 1 0 0 0 1 1
grilsh has <UNK> sign language because everyone he knows can hear	1 1 0 1 0 0 1 0 1 0 1
enrollment has <UNK> from fifty students in nineteen eighty eight to more than three hundred this summer	1 0 1 0 1 0 0 1 0 1 0 0 0 1 1 1 0
ed dougherty says that impossible	1 1 1 1 1
she and the father of her child are married and are planning for the future and even though she been sexually active since she was twelve she avoided unwanted pregnancies by using birth control pills that her mother helped her get at a local hospital	1 0 0 1 0 0 1 0 1 0 0 1 0 0 1 0 1 0 0 0 1 1 0 0 0 1 0 1 0 1 0 0 1 0 1 0 0 1 1 0 1 0 0 0 1
as an example the two term district attorney cites what he calls the criminal justice system state of total crisis	1 0 1 0 1 0 1 1 1 0 1 1 0 1 1 0 1 0 1 1
at the boston university school of public health	0 0 1 1 1 0 1 1
for wbur im margo melnicove	0 1 1 1 1
you wo get a criminal record for it it a civil infraction and one that they believe will be a key deterrent to the drunken driver if the clause is tested in court the state says it will pass constitutional muster	0 1 0 0 1 1 1 0 0 0 1 1 0 1 0 0 1 0 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1
will be <UNK> for men	0 0 1 0 1
rockport residents find that <UNK> especially <UNK> saying to the smithsonian denghausen nothing more than a <UNK> stranger	1 1 0 1 0 1 1 1 1 0 1 1 1 1 0 0 1 1
the court upheld the conviction of a monson couple who claim they smoke the drug as a religious sacrament	0 1 1 0 0 0 0 1 0 0 1 0 1 0 1 0 0 1 1
and a commitment to education	0 0 1 0 1
state officials say there will be the same levels of enforcement bu professor henksen believes the key to the new law success is its enforcement	1 1 1 1 0 0 0 1 1 0 1 1 0 1 0 0 1 0 0 0 0 1 1 0 1
as well as long <UNK> prevention and health education are needed	0 1 0 1 0 1 0 1 0 0 1
the sanitarian traditional role of inspector of last resort when local officials fail to crack down on slum lords	0 1 1 1 0 1 0 1 1 0 1 0 1 0 1 1 0 1 0
lynn activist chip ford	1 1 1 1
most of the requests were granted	1 0 0 1 0 1
the law says if a state allows a certain game of chance an indian tribe can negotiate with the state to operate that game for profit	0 1 1 0 0 1 1 0 1 1 0 1 0 1 0 0 1 0 0 1 0 0 1 1 0 1
others say easier availability of birth control for teenagers will make an alarming situation much worse	1 0 1 1 0 1 1 0 1 0 1 0 1 1 1 1
comes from voters who feel <UNK> by their elected officials	1 0 1 0 0 1 0 0 1 1
massachusetts senate ways and means committee chair patricia mcgovern says shell consider further spending cuts to keep the state budget in balance next year	1 1 1 0 1 0 1 1 1 1 1 0 1 1 0 0 1 0 0 1 0 1 1 1
the deal is subjectaj to the approval of public service creditors and the bankruptcy judge overseeing the reorganization of the utility	0 1 0 1 0 0 1 0 1 0 1 1 0 1 1 1 0 1 0 0 1
boston is already divided says boscan in terms of class race and ethnicity	1 0 1 1 0 1 0 1 0 1 1 0 1
if they think they can drink and drive and get away with it theyll try	0 0 1 0 0 1 0 1 0 0 1 0 0 1 1
problems associated with the proposal to set up health clinics in schools are also expected to multiply if superintendent of schools laval wilson goes along with the idea next month	1 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 1 0 1 0 1 1 1 0 1 0 0 1 1 1
margo melnicove reports	1 1 1
cook was killed last april the day after he fired gilchrist reportedly for poor sales performance	1 0 1 0 1 0 1 0 0 1 0 1 0 0 1 0
wang spokesman paul henning	1 1 1 1
a guy who loves kids wanted to save money for college and was crazy about his other options after he graduated high school in westfield massachusetts	1 1 0 1 1 1 0 0 1 0 1 1 1 1 0 0 1 0 0 0 1 1 0 0 1 1
her corner office in boston has a fine view of the charles <UNK> but a poor <UNK> for <UNK> due to a <UNK> <UNK> system	0 1 1 0 1 0 0 1 1 0 0 1 1 0 0 1 1 0 1 1 0 0 0 1 0
state trooper joseph holly says this tough new law will mean fewer drunken drivers	1 0 1 1 0 0 1 0 1 0 0 1 1 1
it too bad there are so many members she says but it comforting to know	0 0 1 0 0 1 1 1 0 1 0 0 1 0 1
that year thomas maffy now president of the massachusetts bar association was hennessy law clerk	1 0 0 1 0 1 0 0 0 1 1 0 1 1 0
will be wearing a wristband that hooks up with a special jack on their home phones	0 0 1 0 1 0 0 1 0 0 1 1 0 0 1 1
task force member mary conroy who directs family life education at saint margaret was one of a few dissenting votes against the endorsement	1 0 1 1 1 0 1 1 1 1 0 1 1 0 1 0 0 1 1 1 1 0 1
when a computerized call is made to a former prisoner home phone that person answers by plugging in the device	0 0 1 1 0 1 0 0 1 1 1 0 1 1 1 0 1 0 0 1
state trooper joseph holly says	0 1 1 1 0
those people will register as having more alcohol in their blood than they actually do	0 1 0 1 0 1 1 1 0 0 1 0 0 1 1
selester says at most there are only six hundred real gang members in the city	1 1 0 1 1 0 1 0 1 1 0 0 0 0 1
she agrees with mary conroy that the <UNK> of these problems dig deep into society	1 1 0 0 1 0 0 1 0 0 0 0 1 0 1
but now seventy minicomputer makers compete for customers and because newer workstations and personal computers are often faster and cheaper companies that relied on the minicomputer are suffering	0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 0 0 0 1 1 0 1 0 0 1 0 1
one major topic of this week conference is what lessons china can learn from the radical changes currently underway in eastern europe fdc board member david ma	1 0 1 0 1 0 1 0 1 1 1 0 0 0 0 1 1 1 1 0 0 1 0 1 0 0 1
shows that often those who drink and drive are risk takers	0 0 1 1 0 1 0 1 0 1 0
are those <UNK> of her on the	0 1 1 0 1 0 0
but wilkerson says the main reason she <UNK> the media and the police	0 1 1 0 1 1 0 1 0 1 1 0 1
instead of asking an aide to find us a quiet office ballaga lead the search	1 0 1 0 1 0 1 0 0 1 0 1 1 0 1
john tarantino is a providence attorney who specializes in drunken driving cases	1 1 0 0 1 1 0 1 0 1 1 0
what you do know wo hurt you that adage may apply to most situations but when it comes to illegal drugs boston officials say knowledge is power	1 0 1 1 1 1 0 1 1 1 1 0 1 0 0 1 0 1 0 1 1 1 1 0 1 0 1
but now that flame is burning less brightly a computer trade group predicts an industry-wide slowdown will last until nineteen ninety-three and massachusetts companies first to develop the technology are also the first to feel the effects	0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
prothro-stith points out that if school-based clinics were established parental permission would be required for students to receive each service offered and that birth control would be only part of a comprehensive program dealing with other adolescent issues like depression suicide and eating disorders	1 0 0 0 0 1 1 1 1 1 1 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0 1 1 0 0 1 1 0 0 1 1 1 0 1 1 0 1 0
if presentaj trends continue this year in massachusetts approximately fourteen thousand teenagers will become pregnant	1 1 1 1 1 0 0 1 0 1 1 1 0 1 1
for wbur im margo melnicove	0 1 1 0 1
only one accident says the town public health <UNK> could <UNK> <UNK> <UNK> to an asbestos	0 1 1 0 0 1 0 1 0 0 0 1 1 0 0 1
the government <UNK> that four new family members pledged to <UNK> the organization	0 1 1 0 1 1 1 1 0 0 1 0 1
the hearings are expected to last a month	0 1 0 1 0 1 0 1
a campaign promise to <UNK> judicial	1 0 1 0 0 1
sager is calling for immediate emergency state aid for hospitals in danger of closing and gradual reform of the state regulatory structure	1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 1
you wo get a criminal record for it it is a civil infraction	0 1 0 0 0 1 0 0 0 0 0 1 0
well now they could lose it for as many as ninety the prison sentence for a second time offender	1 1 0 0 1 0 1 0 1 0 1 0 1 0 0 0 1 0 0
if he sticks with tradition dukakis is likely to elevate one of his appointees to chief	0 0 1 0 1 1 0 1 0 1 0 0 1 1 0 1
and many lawyers say that despite dukakis promise to keep the judiciary above the political fray it unlikely dukakis will choose a king appointee to run the state highest court	0 1 1 1 0 1 1 1 0 1 0 1 1 0 1 1 0 1 1 0 1 0 1 1 0 1 0 1 1 1
the case is part of an alarming trend he says to pit so-called fetal rights against women rights to privacy and autonomy	0 1 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 1
hill version was produced in london two years before webber although the later received the lion share of attention	1 0 0 0 0 1 1 0 1 0 0 0 1 0 0 1 1 0 1
my tape machine records well but the knobs are too small the buttons are flimsy and the counter misplaced	0 1 0 1 0 0 0 1 0 0 1 0 1 0 1 0 0 1 1
claims the <UNK> can be used only for library operating costs once rockport <UNK> it own money for capital	1 0 1 0 0 1 1 0 0 1 1 0 1 0 0 1 0 0 1
prothro-stith points out that if school based clinics were established parental permission would be required for students to receive each service offered and that birth control would be only part of a comprehensive program dealing with other adolescent issues like depression suicide and eating disorders	1 0 1 0 0 1 0 1 1 1 1 1 0 0 1 0 1 0 1 1 0 1 0 0 1 1 0 0 1 1 0 0 1 1 1 0 1 1 1 0 1 1 0 1 1
but the prosecution maintains the murder was premeditated committed in the coldest of blood	0 0 1 1 0 1 0 1 1 0 0 1 0 1
the community sanitation division was decimated as follows the food and drug division lost three inspector positions health care quality lost seven	0 1 1 1 0 1 1 1 0 1 0 1 0 0 1 1 1 1 0 1 0 1
these claims are disputed by the head of the task force doctor deborah prothro-stith she says since students do use existing services school based clinics would be an alternative rather than a duplication	1 1 0 1 0 0 1 0 0 1 0 0 1 1 1 0 0 1 0 1 1 1 1 0 0 0 0 0 1 1 0 0 1
shortchanges some students for the sake of their metco classmates	1 1 0 0 0 1 0 0 1 1
his diverse constituents	0 1 1
advocates of dispensing contraceptives in schools	1 0 1 1 0 1
as for those who say that taking away someone license based on the breathalizer results in tantamount to trial by machine state officials say that simply is so losing one license under the per se clause is not a criminal offense you wo get a criminal record for it	1 0 1 0 1 0 1 1 0 1 1 0 0 1 1 0 1 0 1 0 1 1 0 1 0 1 0 1 1 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 0 1 1 0 0
raymond marshall says if the <UNK> process <UNK> on hell take his business out of state	1 1 1 0 0 0 1 1 0 1 0 1 0 0 1 0
they also compared weld environmental promises if he elected governor	0 1 1 1 0 1 0 1 0 1
digital has developed industry-wide compatible computers	1 1 1 1 1 1
massachusetts chancellor of higher education franklin jennifer is calling for a seven point seven percent tuition increase at state colleges and universities	1 1 0 1 1 1 1 0 1 0 0 1 0 1 0 1 1 0 1 1 0 1
a survey last spring indicated that fifty one percent of ringe and latin students have had sexual intercourse	0 1 1 1 1 0 1 0 1 0 1 0 0 1 0 0 1 1
if he sticks with tradition dukakis is likely to elevate one of his appointees to chief	0 0 1 0 1 1 0 1 0 1 1 0 0 1 0 1
connecticut assistant attorney general richard sheridan	0 1 0 1 1 1
when she lost control of her car	0 0 1 1 0 0 1
says the mayor <UNK> to continue to push for new taxes	1 1 0 1 1 0 1 0 1 0 0
ought to be prosecuted	1 0 0 1
for wbur im andy bowers	0 1 1 1 1
attorney haskel kassler chairs the judicial nominating council eighteen attorneys and laypeople charged with <UNK> applicants for <UNK> on the bench	1 1 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 0 0 1
flynn said with local option taxes such as an increase in sales tax the money goes to the community that generates it	1 0 0 1 1 1 0 0 0 1 0 1 0 0 1 1 0 0 1 0 1 0
doctor norman rosenblatt dean of the college of criminal justice at northeastern university agrees	0 1 1 1 0 0 1 0 1 1 0 0 1 1
to live	0 1
there were other signs of the state budget blues this week	0 0 1 1 0 0 1 1 0 0 1
two are from boston one is from out of town	1 0 0 1 1 0 0 1 0 0
to prenatal care	0 1 1
she agrees with mary conroy that the roots of these problems	1 1 0 1 1 0 0 1 0 0 0
fine heads the harvard aids institute	1 1 0 0 1 1
for wbur im margo melnicove	0 1 1 1 1
in a futile search for some reason poverty drugs easy access to guns	0 0 1 1 0 0 1 1 1 1 1 0 1
while they do say breathalizers are one hundred percent accurate they do say they are extremely reliable and if they err at all it on the conservative side the side favorable to the driver	0 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 0 1
